"","Date","station","species","detected","url","geom"
"669",2023-08-31,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"670",2023-08-31,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"671",2023-08-31,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"672",2023-08-31,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"673",2023-08-30,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"674",2023-08-30,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"675",2023-08-30,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"676",2023-08-30,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"677",2023-08-29,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"678",2023-08-29,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"679",2023-08-29,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"680",2023-08-29,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"681",2023-08-28,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"682",2023-08-28,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"683",2023-08-28,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"684",2023-08-28,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"685",2023-08-27,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"686",2023-08-27,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"687",2023-08-27,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"688",2023-08-27,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"689",2023-08-26,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"690",2023-08-26,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"691",2023-08-26,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"692",2023-08-26,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"693",2023-08-25,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"694",2023-08-25,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"695",2023-08-25,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"696",2023-08-25,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"697",2023-08-24,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"698",2023-08-24,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"699",2023-08-24,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"700",2023-08-24,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"701",2023-08-23,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"702",2023-08-23,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"703",2023-08-23,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"704",2023-08-23,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"705",2023-08-22,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"706",2023-08-22,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"707",2023-08-22,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"708",2023-08-22,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"709",2023-08-21,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"710",2023-08-21,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"711",2023-08-21,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"712",2023-08-21,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"713",2023-08-20,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"714",2023-08-20,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"715",2023-08-20,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"716",2023-08-20,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"717",2023-08-19,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"718",2023-08-19,"nybnw","Fin whale",TRUE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"719",2023-08-19,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"720",2023-08-19,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"721",2023-08-18,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"722",2023-08-18,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"723",2023-08-18,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"724",2023-08-18,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"725",2023-08-17,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"726",2023-08-17,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"727",2023-08-17,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"728",2023-08-17,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"729",2023-08-16,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"730",2023-08-16,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"731",2023-08-16,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"732",2023-08-16,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"733",2023-08-15,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"734",2023-08-15,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"735",2023-08-15,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"736",2023-08-15,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"737",2023-08-14,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"738",2023-08-14,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"739",2023-08-14,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"740",2023-08-14,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"741",2023-08-13,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"742",2023-08-13,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"743",2023-08-13,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"744",2023-08-13,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"745",2023-08-12,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"746",2023-08-12,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"747",2023-08-12,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"748",2023-08-12,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"749",2023-08-11,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"750",2023-08-11,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"751",2023-08-11,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"752",2023-08-11,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"753",2023-08-10,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"754",2023-08-10,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"755",2023-08-10,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"756",2023-08-10,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"757",2023-08-09,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"758",2023-08-09,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"759",2023-08-09,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"760",2023-08-09,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"761",2023-08-08,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"762",2023-08-08,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"763",2023-08-08,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"764",2023-08-08,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"765",2023-08-07,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"766",2023-08-07,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"767",2023-08-07,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"768",2023-08-07,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"769",2023-08-06,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"770",2023-08-06,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"771",2023-08-06,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"772",2023-08-06,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"773",2023-08-05,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"774",2023-08-05,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"775",2023-08-05,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"776",2023-08-05,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"777",2023-08-04,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"778",2023-08-04,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"779",2023-08-04,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"780",2023-08-04,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"781",2023-08-03,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"782",2023-08-03,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"783",2023-08-03,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"784",2023-08-03,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"785",2023-08-02,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"786",2023-08-02,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"787",2023-08-02,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"788",2023-08-02,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"789",2023-08-01,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"790",2023-08-01,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"791",2023-08-01,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"792",2023-08-01,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"793",2023-07-31,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"794",2023-07-31,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"795",2023-07-31,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"796",2023-07-31,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"797",2023-07-30,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"798",2023-07-30,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"799",2023-07-30,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"800",2023-07-30,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"801",2023-07-29,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"802",2023-07-29,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"803",2023-07-29,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"804",2023-07-29,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"805",2023-07-28,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"806",2023-07-28,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"807",2023-07-28,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"808",2023-07-28,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"809",2023-07-27,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"810",2023-07-27,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"811",2023-07-27,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"812",2023-07-27,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"813",2023-07-26,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"814",2023-07-26,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"815",2023-07-26,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"816",2023-07-26,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"817",2023-07-25,"nybnw","Sei whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"818",2023-07-25,"nybnw","Fin whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"819",2023-07-25,"nybnw","Right whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"820",2023-07-25,"nybnw","Humpback whale",FALSE,"http://dcs.whoi.edu/nybnw0723/nybnw0723_nybnw.shtml",c(-73.5, 40.4)
"821",2024-02-14,"nybse","Sei whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"822",2024-02-14,"nybse","Fin whale",TRUE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"823",2024-02-14,"nybse","Right whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"824",2024-02-14,"nybse","Humpback whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"825",2024-02-13,"nybse","Sei whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"826",2024-02-13,"nybse","Fin whale",TRUE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"827",2024-02-13,"nybse","Right whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"828",2024-02-13,"nybse","Humpback whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"829",2024-02-12,"nybse","Sei whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"830",2024-02-12,"nybse","Fin whale",TRUE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"831",2024-02-12,"nybse","Right whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"832",2024-02-12,"nybse","Humpback whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"833",2023-09-20,"nybse","Sei whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"834",2023-09-20,"nybse","Fin whale",TRUE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"835",2023-09-20,"nybse","Right whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"836",2023-09-20,"nybse","Humpback whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"837",2023-09-19,"nybse","Sei whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"838",2023-09-19,"nybse","Fin whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"839",2023-09-19,"nybse","Right whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"840",2023-09-19,"nybse","Humpback whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"841",2023-09-18,"nybse","Sei whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"842",2023-09-18,"nybse","Fin whale",TRUE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"843",2023-09-18,"nybse","Right whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"844",2023-09-18,"nybse","Humpback whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"845",2023-09-17,"nybse","Sei whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"846",2023-09-17,"nybse","Fin whale",TRUE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"847",2023-09-17,"nybse","Right whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"848",2023-09-17,"nybse","Humpback whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"849",2023-09-16,"nybse","Sei whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"850",2023-09-16,"nybse","Fin whale",TRUE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
"851",2023-09-16,"nybse","Right whale",FALSE,"http://dcs.whoi.edu/nybse0823/nybse0823_nybse.shtml",c(-73.2, 40.25)
