"Date","species","detected","station","url"
2023-10-09,"Humpback whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-08,"Sei whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-08,"Fin whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-08,"Right whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-08,"Humpback whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-07,"Sei whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-07,"Fin whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-07,"Right whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-07,"Humpback whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-06,"Sei whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-06,"Fin whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-06,"Right whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-06,"Humpback whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-05,"Sei whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-05,"Fin whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-05,"Right whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-05,"Humpback whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-04,"Sei whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-04,"Fin whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-04,"Right whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2023-10-04,"Humpback whale",FALSE,"vacc","http://dcs.whoi.edu/vacc1023/vacc1023_vacc.shtml"
2024-03-08,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-08,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-08,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-08,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-07,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-07,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-07,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-07,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-06,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-06,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-06,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-06,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-05,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-05,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-05,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-05,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-04,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-04,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-04,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-04,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-03,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-03,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-03,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-03,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-02,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-02,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-02,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-02,"Humpback whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-01,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-01,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-01,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-03-01,"Humpback whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-29,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-29,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-29,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-29,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-28,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-28,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-28,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-28,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-27,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-27,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-27,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-27,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-26,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-26,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-26,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-26,"Humpback whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-25,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-25,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-25,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-25,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-24,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-24,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-24,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-24,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-23,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-23,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-23,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-23,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-22,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-22,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-22,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-22,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-21,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-21,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-21,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-21,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-20,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-20,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-20,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-20,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-19,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-19,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-19,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-19,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-18,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-18,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-18,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-18,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-17,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-17,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-17,"Right whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-17,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-16,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-16,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-16,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-16,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-15,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-15,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-15,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-15,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-14,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-14,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-14,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-14,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-13,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-13,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-13,"Right whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-13,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-12,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-12,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-12,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-12,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-11,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-11,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-11,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-11,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-10,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-10,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-10,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-10,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-09,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-09,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-09,"Right whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-09,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-08,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-08,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-08,"Right whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-08,"Humpback whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-07,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-07,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-07,"Right whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-07,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-06,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-06,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-06,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-06,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-05,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-05,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-05,"Right whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-05,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-04,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-04,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-04,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-04,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-03,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-03,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-03,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-03,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-02,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-02,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-02,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-02,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-01,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-01,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-01,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-02-01,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-31,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-31,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-31,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-31,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-30,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-30,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-30,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-30,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-29,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-29,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-29,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-29,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-28,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-28,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-28,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-28,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-27,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-27,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-27,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-27,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-26,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-26,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-26,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-26,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-25,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-25,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-25,"Right whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-25,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-24,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-24,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-24,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-24,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-23,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-23,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-23,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-23,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-22,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-22,"Fin whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-22,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-22,"Humpback whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-21,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-21,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-21,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-21,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-20,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-20,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-20,"Right whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-20,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-19,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-19,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-19,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-19,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-18,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-18,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-18,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-18,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-17,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-17,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-17,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-17,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-16,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-16,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-16,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-16,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-15,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-15,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-15,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-15,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-14,"Sei whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-14,"Fin whale",TRUE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-14,"Right whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
2024-01-14,"Humpback whale",FALSE,"vanf","http://dcs.whoi.edu/vanf1023/vanf1023_vanf.shtml"
